"OTUID"	"Taxonomy"	"SUM_Abundance"
"2a796aceb196508483b011beb7be656a"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter"	155
"f557d344f417cde45b5f32b6d584e76a"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium"	483
"1985e7d6f2a7c5af1cb8b632241b6b82"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris"	28
"b3b6e3bbe6d419a333530ce6c029ebc1"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g___Ruminococcus__torques_group"	971
"9ff1b82a83127c3b60399700e0015c23"	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus"	152
"202938f6ff9392b6e167b20b956d9ed1"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g___Eubacterium__eligens_group"	757
"8878a0465f5d22d1c56917fe650a7df3"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_1;s__Clostridium_paraputrificum"	178
"b2e3ca61649c535cfcaffb8b105727bf"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales_Tissierellales;f__Anaerovoracaceae;g__Family_XIII_AD3011_group"	303
"658104f1227ee94ce59cd7923781faa9"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae"	88
"0ad04963f84d30b6bb0cc1a6f8ad3ec5"	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium"	1536
"bfe955217e280358f618970550121edb"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides"	388
"09319ac323f77f615ddb75ed744ac20e"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides"	88
"97c08ea0e9893a64b2446ff280ac9787"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Candidatus_Soleaferrea"	74
"777dafa3e5bad680cc5a2c1418e8b728"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae"	953
"e0b8623661c77a3b31c077ef97cfc23f"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_1"	183
"eb4c910863320282fd9d8c743730532a"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella"	285
"c9530512bab2487f5ed05bd9c1b5a642"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Oxalobacter;s__Oxalobacter_formigenes"	36
"44eb603ac11f6bad4a83878080a29a69"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales_Tissierellales;f__Peptostreptococcales_Tissierellales;g__Ezakiella"	310
"f69fa508229958259a9b6e159a1dd55c"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R_7_group"	986
"ea48528db6d84e6d18bca2d4bc2eed34"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f___Eubacterium__coprostanoligenes_group;g___Eubacterium__coprostanoligenes_group"	171
"ce7cc0aa3d6a0b34126c07470200a950"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira"	421
"e31616e09d739d3940607158a07388b9"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus"	811
"ede2214a6e1f6b50efcdc481bb94b3d6"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes"	106
"b978450e75ae38f47e8e4fadc48bbd0b"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g___Ruminococcus__gauvreauii_group"	820
"a45cae49b25e218e7c11ff2fc2f1a7eb"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales_Tissierellales;f__Anaerovoracaceae;g__Family_XIII_AD3011_group"	80
"f00e27c6aadae91c727863f9902e95b2"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes"	33
"c8283809e943647ce044f5391c1fcc66"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides"	58
"e23a98834bceab83b640d8257b119e43"	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium"	109
"b63160ce9a40399735fc54217006845d"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes"	203
"13785f0aa34992209c67c3caeebbd429"	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_parasanguinis"	960
"a79603bb90824ed6e253837fe96c6c49"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_plebeius"	257
"762c20336116b7b3237d0c9ecadb8759"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae"	103
"0f06bc73534321814ff0e341f4846fac"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG_002"	681
"a9fb6c06ed691c214e5470c4826ce39a"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella"	454
"e78652a2027cf276c50e6f18ba43a181"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus"	91
"db711647f358d81c521f683761251f0a"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_eggerthii"	64
"f75f2cdd29ab1d08a7569f16014e4365"	"d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales_Selenomonadales;f__Veillonellaceae;g__Dialister"	1528
"dbae50292b92cb883b9d7843da19a806"	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g___Clostridium__innocuum_group"	151
"c4dd6f812a77b4e9a083471091576a9a"	"d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium_mortiferum"	136
"eee86a1e48f160528f3ee39b32cccaf1"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae"	194
"cafe3e1470fa41376f7a69ccd3920984"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales_Tissierellales;f__Anaerovoracaceae;g___Eubacterium__brachy_group"	176
"0a2b656f994fc7cfd4dca36fb58085f7"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides"	36
"2d158cd55d63d3090d10474cee9e57b9"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum"	2207
"2e9121e310a6933fe5ae0acaf6d75113"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae"	928
"bb35a35e317aeaf3cdd5bef973af2498"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g___Ruminococcus__torques_group"	7319
"66d5d9f8947998d5f49d929f0ad8013b"	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_dentium"	4961
"2ddcd7316b3e6cd6fa4e85ea4e0fe231"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter"	7443
"d6d70ee8797863743fabbeb5a35dd21d"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R_7_group;s__human_gut"	5849
"643eea267b994b1cc51b0a49a4e7dd05"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia"	117
"b264ac8ff5f9aff74f0b9aa084d9a9f0"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter"	91049
"e74a7d4ca3e5997218bff91b667c48ff"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptococcales;f__Peptococcaceae"	47
"85e5f4133e5ea47da3e24828bdf463f5"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG_002"	4775
"aaa27b7e082705536d13eccdced0cbe9"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Incertae_Sedis;s___Clostridium__leptum"	1579
"026fd0f9968c3b4d58c95e6bc2739ff4"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Shuttleworthia"	302
"e94a9da4bdf2d1d6fd8b6216ea53a5ab"	"d__Bacteria;p__Firmicutes;c__Bacilli"	1743
"708a61edde92aa1bdb8b1029c0ef5514"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium"	273
"463ccc4044935acfa08235ade550557e"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_eggerthii"	788
"ceaec4b3e38be8caaaf3ba52277fc320"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella"	51623
"c443639930126532afd3fa2d16944b76"	"d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella"	5815
"520887a54cc76670a5f7f2e64a8a651b"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii"	381
"9f9493991b883eb11d96d367d7d9f367"	"d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales_Selenomonadales;f__Veillonellaceae;g__Allisonella"	168
"ff7742e8ae81884ad8b0c734a69837f3"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella"	3811
"aa95fdfb1c22b16d0c1695e7cc9a6942"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG_005"	29
"d12b5a948168bdfcfcc2f6eb64b2fd87"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales_Tissierellales;f__Anaerovoracaceae;g__Family_XIII_AD3011_group"	68
"7a5b875cf99ddb93b84ed03d5105530d"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter"	3210
"265460d89c1d40e3d1e4e3bcf98fcacd"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia_sp."	1075
"b6e52c74e408bcf8d49afe994fdcf359"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae"	177
"7cd4efa29b942711d9a324e442bd9268"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium"	11036
"74465b89e65f403ae63ea79e1aa9f55c"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae"	4165
"4376ebe62692b40e5e0156abda185072"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales_Tissierellales;f__Anaerovoracaceae;g__Family_XIII_AD3011_group"	27
"b9e12769306801a228febd5f81f76649"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium"	805
"b7ec21394d877839a62084735e246f5c"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales_Tissierellales;f__Anaerovoracaceae;g__Family_XIII_AD3011_group"	89
"c27ad79848adcd406bf90804cb13ec9b"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae"	48270
"2a210156b07a73794e7c9ef2f3d49a40"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG_014;f__Clostridia_UCG_014;g__Clostridia_UCG_014"	1556
"39b365b0c0ce4c0e1165fd6da67ec3a1"	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus"	377
"256c538168b50bbfbe7c92b8e2180bad"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae"	40
"73b9a313c153726841a55e295f19bdb5"	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus"	253
"53e1de6ce8e4776f971217acb11c543e"	"d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales_Selenomonadales;f__Veillonellaceae;g__Megasphaera"	228
"5f2ed7cb3ab7af95d987b6d2ea49a6a2"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales_Tissierellales;f__Anaerovoracaceae;g___Eubacterium__nodatum_group;s__Eubacterium_sulci"	58
"3c81266577d1fa34d82d8f5159bc391f"	"d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella"	226
"c728ad6f5d183cb36fa06b6a3a47758b"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium"	60968
"b17b0c708069207e114ebcf8946a7421"	"d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Eggerthella"	1936
"5cf40dd21e349b5a184251c7b28679a5"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus"	52
"84d5b4caf97aa015e10e7cc6e8784be7"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Incertae_Sedis"	742
"fb7a1c0b3625f00ee42dbfcbaa001f12"	"d__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium"	8318
"661028c7bb9a917415ef8dbcb1354deb"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides_goldsteinii"	74
"fb3a1838e4556844efebeb418e436360"	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_anginosus"	442
"b52cd8c186d511e8e4bad72d8bfbf0ed"	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Coprobacillus"	433
"c8aca7b09b949015e4b3fac4fdbfc5ae"	"d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales_Selenomonadales;f__Veillonellaceae;g__Dialister"	1285
"1d1b0b54b7d622efe21986acd44e675c"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus"	60
"557156f08d4eab8818ea1914d5f83ed0"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g___Eubacterium__ventriosum_group"	669
"cf58ac82704ab443e24d6279d1171d46"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG_352"	901
"481885608cc249bf8e613125042905b9"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus"	165
"335d957c841c918964fd8fdaf6574b31"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG_873"	283
"9243bc95f3bb4eba8fabc522fa335a7f"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides"	10202
"9678a456eddc7a878c53dba9a2aed179"	"d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio"	1017
"0544adcf9134726b738b0c308ce7511e"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG_56"	453
"a39d801345fa448b725cc560f78f64bd"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae"	3006
"0aa7ef8246cbfb3dec010a9145ac5aca"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri"	916
"c83ecadd17a457ba10ae7235a049ad4b"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter"	734
"275a909b71518ce743cea6406287671e"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides"	532
"86811aaf2b7c619fd054b4ab9efb50cb"	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Scardovia;s__Scardovia_wiggsiae"	201
"a9cc74415d7101475501b5e6ebafcdb0"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R_7_group"	838
"e3c9c2a072b1dd41a3d26f812f5c5f0e"	"d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales_Selenomonadales;f__Veillonellaceae;g__Veillonella"	3688
"fd2aa0ac463588c67f0eb6f497238747"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenella;s__Christensenella_minuta"	323
"d57fd4ee4dee886fe273dc1b4282f61f"	"d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Pyramidobacter;s__Pyramidobacter_piscolens"	49
"89990647f8696a6c8cffd98ef9094d9a"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_finegoldii"	43
"17fdda78730bfacccea7d1b032ad0de9"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136_group"	2321
"ca60f9527111263bca48622331f2b3f6"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes"	13013
"0fe0f6db0b1ebdd1f9f95a2ef5607233"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_eggerthii"	61
"34633cad5b4c48500ba5e8ecb18ab0ac"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter"	83
"38ea1527ed43027ed214c5bfedb3db52"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides"	137
"58de1a776f099afee157cd5916a2da24"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f___Eubacterium__coprostanoligenes_group;g___Eubacterium__coprostanoligenes_group"	1483
"4d68f1b3f706ef89175359f0216199f3"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium;s___Clostridium__aldenense"	258
"a13c8a93aad97f402b5355d0117c0f56"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes"	24
"6639c219ee15084dad8de89c81d44743"	"d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s___Collinsella__massiliensis"	797
"c8397df86ab8cfaaf8c7e656593eb674"	"d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriales_Incertae_Sedis;g__Raoultibacter"	552
"e6f9cdf88e8366c018076ab8edbdd223"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus;s__Butyricicoccus_sp."	74
"1b5880c3f3f18ec21a8028b084f81c3e"	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Schaalia_odontolytica"	151
"55ae36374045b6a58fdc9c11936be5cc"	"d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales_Selenomonadales;f__Veillonellaceae;g__Veillonella"	1200
"e17ade2f8068ffa3dd7795456a6d00ec"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas"	32
"1875d4e7a11ed24c92a865355693b86c"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g___Eubacterium__eligens_group"	1103
"4c147cd090d9fa14463ff8f6f735a3d7"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae"	117
"9bcfd31e83746bdfd7a0030bc909a7c6"	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelotrichaceae_UCG_003"	51
"d41abec8d316932f46608cc72099ac1e"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae"	315
"7862462431c2d710680a356852bbcafa"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales_Tissierellales;f__Peptostreptococcales_Tissierellales;g__Anaerococcus;s__Anaerococcus_vaginalis"	63
"0700b7f158c822737fdab28f9a1e4b53"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium"	2135
"98a2c238dbde17f1c3f1f6e08f5c01df"	"d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriales_Incertae_Sedis"	42
"5f0a87fd94e5eab13b32c351d9ccc59d"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus"	64
"510b973cc4e71661d519c717bdec431c"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Incertae_Sedis"	529
"9a3da67ac619dbb007fa6f5225832fe0"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R_7_group"	165
"169ab8c4976c3d8736f4f45d1e4449ec"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__Monoglobus"	130
"f39c00ad8c4dde3e4fb9a487adda58a6"	"d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Enterorhabdus"	27
"7fd6a8fd06f07f444172e3789e19d84a"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R_7_group"	427
"09ad3f07c79e7bbc78206689dc55492d"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter"	3537
"030e36497ce2fd1e74aaf812d492c8db"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus"	89
"f148c9872201cbd90a403cf63b13e46c"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales_Tissierellales;f__Peptostreptococcaceae;g__Peptostreptococcus"	67
"605c17c16f33905999869770413b1a8f"	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides"	133
"e2e5d240b5aaece8185a7437cdd81404"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter"	141
"c101d21e14bc24e61a6874833c84870b"	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus"	620
"3678d26eb8e3fd26e603acd051347085"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales_Tissierellales;f__Peptostreptococcales_Tissierellales;g__Finegoldia"	244
"5be33a30809aabbca90039d37292d791"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus"	25
"747a284c95e1af0ec02d6582f6565774"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG_014;f__Clostridia_UCG_014;g__Clostridia_UCG_014"	1150
"2ed5347decaff1f078d8b82eaca551c7"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales_Tissierellales;f__Anaerovoracaceae;g__Family_XIII_AD3011_group"	34
"82c448c1808ec28bd3b550b0460519cb"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella"	1529
"9b4a969ed7e212efe46709cafa5e4972"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae"	71
"3682830d9f222e63e4e35e25b15c9478"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae"	555
"d512b987761ae2fe387670f37954e190"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia"	96
"35fd41579b5eec27ec14c400c586c480"	"d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales_Selenomonadales;f__Veillonellaceae;g__Dialister"	17653
"88054ec4fd56a26d9a396648e6a25e9e"	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Schaalia_odontolytica"	98
"074c02ca7d07664ac88c648f213ea5a0"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum"	404
"d6dffb454cbb0b0c87367b03432c2b05"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella"	52828
"7853dff588d4bad53cdcc3272d9aba23"	"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136_group"	81
